"tripduration","starttime","stoptime","start station id","start station name","start station latitude","start station longitude","end station id","end station name","end station latitude","end station longitude","bikeid","usertype","birth year","gender"
161,"2019-02-01 19:14:21.9410","2019-02-01 19:17:03.6800",80,"MIT Stata Center at Vassar St / Main St",42.3621312344991,-71.09115600585936,380,"Mass Ave at Albany St",42.36135837662249,-71.09670273977825,2099,"Subscriber",1999,1
1074,"2019-02-01 19:14:31.0760","2019-02-01 19:32:25.3710",33,"Kenmore Square",42.348706,-71.097009,381,"Inman Square at Springfield St.",42.37438408515815,-71.1001574621514,2220,"Subscriber",1994,1
580,"2019-02-01 19:14:42.7830","2019-02-01 19:24:23.1230",67,"MIT at Mass Ave / Amherst St",42.3581,-71.093198,225,"Cambridge Dept. of Public Works -147 Hampshire St.",42.37119727759414,-71.09759867191315,2126,"Subscriber",1990,2
480,"2019-02-01 19:15:30.9280","2019-02-01 19:23:31.0810",332,"Harvard Ave at Brainerd Rd",42.34953016890375,-71.13022770741735,9,"Commonwealth Ave at Agganis Way",42.35169201885973,-71.11903488636017,2930,"Subscriber",1993,2
376,"2019-02-01 19:16:02.9360","2019-02-01 19:22:19.8500",150,"State Street at Channel Center",42.344137,-71.052608,163,"The Lawn on D",42.344792,-71.044024,3479,"Subscriber",1969,0
605,"2019-02-01 19:16:08.2040","2019-02-01 19:26:13.3670",24,"Seaport Square - Seaport Blvd at Northern Ave",42.35148193460858,-71.04436084628105,190,"Nashua Street at Red Auerbach Way",42.365673,-71.064263,3830,"Subscriber",1958,1
328,"2019-02-01 19:16:23.8580","2019-02-01 19:21:52.7150",318,"Ames St at Broadway",42.3636929,-71.0875672,75,"Lafayette Square at Mass Ave / Main St / Columbia St",42.36346469304347,-71.10057324171066,3610,"Subscriber",1997,1
316,"2019-02-01 19:17:46.5440","2019-02-01 19:23:02.5660",189,"Kendall T",42.362427842912396,-71.08495473861694,91,"One Kendall Square at Hampshire St / Portland St",42.366277,-71.09169,3964,"Subscriber",1994,1
473,"2019-02-01 19:18:05.8470","2019-02-01 19:25:59.0430",80,"MIT Stata Center at Vassar St / Main St",42.3621312344991,-71.09115600585936,139,"Dana Park",42.361780439606044,-71.10809952020645,3580,"Subscriber",1995,2
299,"2019-02-01 19:18:40.3050","2019-02-01 19:23:39.7150",67,"MIT at Mass Ave / Amherst St",42.3581,-71.093198,179,"MIT Vassar St",42.355601213279265,-71.10394477844238,4357,"Subscriber",1994,1
390,"2019-02-01 19:19:00.4990","2019-02-01 19:25:31.3060",91,"One Kendall Square at Hampshire St / Portland St",42.366277,-71.09169,67,"MIT at Mass Ave / Amherst St",42.3581,-71.093198,3055,"Subscriber",1993,1
296,"2019-02-01 19:19:17.2420","2019-02-01 19:24:13.5540",222,"Troy Boston",42.343749,-71.062256,81,"Chinatown T Stop",42.352409,-71.062679,4353,"Subscriber",1988,1
623,"2019-02-01 19:20:00.3770","2019-02-01 19:30:23.5890",36,"Copley Square - Dartmouth St at Boylston St",42.34993463611888,-71.07738554477692,342,"Boylston St at Jersey St",42.344650628878306,-71.09732501226972,4153,"Subscriber",1991,1
204,"2019-02-01 19:21:27.1390","2019-02-01 19:24:51.1600",94,"Main St at Austin St",42.375603,-71.064608,280,"Main St at Baldwin St",42.380857,-71.070629,3999,"Subscriber",1987,1
64,"2019-02-01 19:21:46.8660","2019-02-01 19:22:50.8980",22,"South Station - 700 Atlantic Ave",42.352175,-71.055547,22,"South Station - 700 Atlantic Ave",42.352175,-71.055547,2304,"Subscriber",1987,1
961,"2019-02-01 19:22:06.2720","2019-02-01 19:38:08.1910",6,"Cambridge St at Joy St",42.36121165307985,-71.06530619789737,370,"Dartmouth St at Newbury St",42.35096144421219,-71.07782810926437,2127,"Subscriber",1991,1
1069,"2019-02-01 19:22:16.3960","2019-02-01 19:40:05.4320",67,"MIT at Mass Ave / Amherst St",42.3581,-71.093198,376,"Honan Library",42.36027370454934,-71.12852452327388,3050,"Subscriber",1993,2
610,"2019-02-01 19:22:24.0050","2019-02-01 19:32:34.3690",100,"Davis Square",42.396969,-71.123024,234,"Broadway at Central St",42.39517150121575,-71.09850591982195,4408,"Subscriber",1991,1
626,"2019-02-01 19:22:33.7520","2019-02-01 19:33:00.4230",81,"Chinatown T Stop",42.352409,-71.062679,25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,3907,"Subscriber",1988,1
319,"2019-02-01 19:23:00.0030","2019-02-01 19:28:19.7160",89,"Harvard Law School at Mass Ave / Jarvis St",42.379011,-71.119945,74,"Harvard Square at Mass Ave/ Dunster",42.373268,-71.118579,2711,"Subscriber",1987,2
369,"2019-02-01 19:23:09.1880","2019-02-01 19:29:19.1130",22,"South Station - 700 Atlantic Ave",42.352175,-71.055547,363,"Harrison Ave at Mullins Way",42.34521562115022,-71.0638403149278,3504,"Subscriber",1987,1
785,"2019-02-01 19:23:24.0700","2019-02-01 19:36:29.2440",25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,81,"Chinatown T Stop",42.352409,-71.062679,4382,"Subscriber",1955,2
483,"2019-02-01 19:23:30.0550","2019-02-01 19:31:33.9850",22,"South Station - 700 Atlantic Ave",42.352175,-71.055547,190,"Nashua Street at Red Auerbach Way",42.365673,-71.064263,3200,"Subscriber",1981,1
424,"2019-02-01 19:24:09.6690","2019-02-01 19:31:13.8480",218,"Watermark Seaport - Boston Wharf Rd at Seaport Blvd",42.351586001198456,-71.04569256305693,369,"Boston Public Market",42.36254854409333,-71.0573735833168,3856,"Subscriber",1991,1
216,"2019-02-01 19:24:14.6330","2019-02-01 19:27:51.2780",11,"Longwood Ave at Binney St",42.338629,-71.1065,359,"One Brigham Circle",42.333922701369964,-71.10446508982932,4004,"Subscriber",1988,1
558,"2019-02-01 19:25:54.7720","2019-02-01 19:35:13.3910",116,"359 Broadway - Broadway at Fayette Street",42.370803,-71.104412,67,"MIT at Mass Ave / Amherst St",42.3581,-71.093198,3928,"Subscriber",1995,1
256,"2019-02-01 19:25:57.3220","2019-02-01 19:30:13.9970",76,"Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St",42.366426,-71.105495,139,"Dana Park",42.361780439606044,-71.10809952020645,3406,"Subscriber",1996,1
495,"2019-02-01 19:26:12.4560","2019-02-01 19:34:27.4930",332,"Harvard Ave at Brainerd Rd",42.34953016890375,-71.13022770741735,9,"Commonwealth Ave at Agganis Way",42.35169201885973,-71.11903488636017,4527,"Subscriber",1993,2
216,"2019-02-01 19:27:06.1180","2019-02-01 19:30:42.2030",80,"MIT Stata Center at Vassar St / Main St",42.3621312344991,-71.09115600585936,141,"Kendall Street",42.363560158429884,-71.08216792345047,3033,"Subscriber",1985,1
987,"2019-02-01 19:28:56.9030","2019-02-01 19:45:24.5120",334,"Mass Ave at Hadley/Walden",42.39120971915856,-71.12260755160605,381,"Inman Square at Springfield St.",42.37438408515815,-71.1001574621514,4169,"Subscriber",1994,2
1676,"2019-02-01 19:29:10.9950","2019-02-01 19:57:07.3450",36,"Copley Square - Dartmouth St at Boylston St",42.34993463611888,-71.07738554477692,36,"Copley Square - Dartmouth St at Boylston St",42.34993463611888,-71.07738554477692,3971,"Subscriber",1992,1
617,"2019-02-01 19:29:46.0430","2019-02-01 19:40:03.0510",78,"Union Square - Somerville",42.379595255143805,-71.09530799109052,90,"Lechmere Station at Cambridge St / First St",42.370677,-71.076529,3326,"Subscriber",1994,1
358,"2019-02-01 19:30:31.3450","2019-02-01 19:36:29.3940",345,"Park Plaza at Charles St S.",42.351828068920675,-71.06781138111728,363,"Harrison Ave at Mullins Way",42.34521562115022,-71.0638403149278,3349,"Subscriber",1988,1
784,"2019-02-01 19:33:03.0140","2019-02-01 19:46:07.7170",16,"Back Bay T Stop - Dartmouth St at Stuart St",42.34807412317439,-71.07657015323639,67,"MIT at Mass Ave / Amherst St",42.3581,-71.093198,2288,"Subscriber",1980,1
428,"2019-02-01 19:33:05.2460","2019-02-01 19:40:13.2750",9,"Commonwealth Ave at Agganis Way",42.35169201885973,-71.11903488636017,8,"Union Square - Brighton Ave at Cambridge St",42.353334,-71.137313,2309,"Subscriber",1997,1
1021,"2019-02-01 19:33:40.1010","2019-02-01 19:50:41.2070",74,"Harvard Square at Mass Ave/ Dunster",42.373268,-71.118579,367,"Vassal Lane at Tobin/VLUS",42.3839322489048,-71.13961271959852,3012,"Subscriber",1989,1
980,"2019-02-01 19:35:00.4430","2019-02-01 19:51:20.5780",378,"191 Beacon St",42.38032335045416,-71.10878612855231,100,"Davis Square",42.396969,-71.123024,2459,"Subscriber",1954,2
2025,"2019-02-01 19:35:43.8250","2019-02-01 20:09:29.1140",335,"Harvard St at Greene-Rose Heritage Park",42.36599432867437,-71.09522221614498,206,"Government Center - Cambridge St at Court St",42.359802515995526,-71.05960782626425,3440,"Subscriber",1994,1
1412,"2019-02-01 19:36:11.2540","2019-02-01 19:59:44.2330",6,"Cambridge St at Joy St",42.36121165307985,-71.06530619789737,105,"Lower Cambridgeport at Magazine St / Riverside Rd",42.357218503176526,-71.1138716340065,4149,"Subscriber",1987,2
1009,"2019-02-01 19:37:21.9720","2019-02-01 19:54:11.0370",218,"Watermark Seaport - Boston Wharf Rd at Seaport Blvd",42.351586001198456,-71.04569256305693,121,"W Broadway at Dorchester St",42.335693,-71.045859,3753,"Subscriber",1989,2
70,"2019-02-01 19:37:19.8600","2019-02-01 19:38:29.9860",76,"Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St",42.366426,-71.105495,68,"Central Square at Mass Ave / Essex St",42.36507,-71.1031,3609,"Subscriber",1990,1
487,"2019-02-01 19:38:37.8190","2019-02-01 19:46:44.8560",23,"Boston City Hall - 28 State St",42.35892,-71.057629,98,"Warren St at Chelsea St",42.371848,-71.060292,3182,"Subscriber",1964,1
300,"2019-02-01 19:39:50.8310","2019-02-01 19:44:51.7020",151,"Surface Rd at India St",42.358155,-71.052163,59,"Chinatown Gate Plaza",42.351356,-71.059367,3653,"Subscriber",1989,1
269,"2019-02-01 19:40:13.9160","2019-02-01 19:44:43.3800",67,"MIT at Mass Ave / Amherst St",42.3581,-71.093198,75,"Lafayette Square at Mass Ave / Main St / Columbia St",42.36346469304347,-71.10057324171066,2471,"Subscriber",1997,1
595,"2019-02-01 19:40:11.6530","2019-02-01 19:50:07.1640",359,"One Brigham Circle",42.333922701369964,-71.10446508982932,21,"Prudential Center - Belvedere St",42.34652003998412,-71.08065776545118,4004,"Subscriber",1988,1
77,"2019-02-01 19:42:44.8250","2019-02-01 19:44:02.2810",189,"Kendall T",42.362427842912396,-71.08495473861694,107,"Ames St at Main St",42.3625,-71.08822,4098,"Subscriber",1997,1
1071,"2019-02-01 19:44:22.9900","2019-02-01 20:02:14.6500",80,"MIT Stata Center at Vassar St / Main St",42.3621312344991,-71.09115600585936,330,"30 Dane St",42.38100143038052,-71.10402522613185,3844,"Subscriber",1989,1
299,"2019-02-01 19:48:41.6140","2019-02-01 19:53:41.3420",179,"MIT Vassar St",42.355601213279265,-71.10394477844238,107,"Ames St at Main St",42.3625,-71.08822,2198,"Subscriber",1998,1
722,"2019-02-01 19:49:46.5440","2019-02-01 20:01:49.0000",74,"Harvard Square at Mass Ave/ Dunster",42.373268,-71.118579,333,"699 Mt Auburn St",42.37500235137831,-71.14871613699506,2841,"Subscriber",1996,1
128,"2019-02-01 19:49:47.3410","2019-02-01 19:51:56.2670",80,"MIT Stata Center at Vassar St / Main St",42.3621312344991,-71.09115600585936,91,"One Kendall Square at Hampshire St / Portland St",42.366277,-71.09169,2844,"Subscriber",1990,1
391,"2019-02-01 19:50:32.2370","2019-02-01 19:57:03.6000",19,"Park Dr at Buswell St",42.347241,-71.105301,3,"Colleges of the Fenway - Fenway at Avenue Louis Pasteur",42.34011512249236,-71.10061883926392,2359,"Subscriber",1991,2
1499,"2019-02-01 19:51:15.3240","2019-02-01 20:16:14.5510",59,"Chinatown Gate Plaza",42.351356,-71.059367,381,"Inman Square at Springfield St.",42.37438408515815,-71.1001574621514,3543,"Subscriber",1994,1
256,"2019-02-01 19:54:31.4720","2019-02-01 19:58:48.1910",68,"Central Square at Mass Ave / Essex St",42.36507,-71.1031,67,"MIT at Mass Ave / Amherst St",42.3581,-71.093198,2374,"Subscriber",1997,1
801,"2019-02-01 19:54:46.1590","2019-02-01 20:08:07.8820",43,"Rowes Wharf at Atlantic Ave",42.357143,-71.050699,190,"Nashua Street at Red Auerbach Way",42.365673,-71.064263,4150,"Subscriber",1970,1
504,"2019-02-01 19:56:09.3920","2019-02-01 20:04:33.5580",234,"Broadway at Central St",42.39517150121575,-71.09850591982195,100,"Davis Square",42.396969,-71.123024,4408,"Subscriber",1991,1
1437,"2019-02-01 19:56:12.8890","2019-02-01 20:20:10.4670",102,"Powder House Circle - Nathan Tufts Park",42.400877,-71.116772,76,"Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St",42.366426,-71.105495,4102,"Subscriber",1990,2
425,"2019-02-01 19:56:36.3210","2019-02-01 20:03:42.2910",46,"Christian Science Plaza - Massachusetts Ave at Westland Ave",42.3436658245146,-71.08582377433777,39,"Washington St at Rutland St",42.338514601785995,-71.07404083013535,3557,"Subscriber",1984,1
452,"2019-02-01 19:56:51.9460","2019-02-01 20:04:24.9330",41,"Packard's Corner - Commonwealth Ave at Brighton Ave",42.352261,-71.123831,338,"Commonwealth Ave at Kelton St",42.348358628170445,-71.13997217276847,2874,"Subscriber",1995,1
570,"2019-02-01 19:57:01.1590","2019-02-01 20:06:31.8970",70,"Harvard Kennedy School at Bennett St / Eliot St",42.3722168027866,-71.12188071012497,116,"359 Broadway - Broadway at Fayette Street",42.370803,-71.104412,2670,"Subscriber",1995,1
691,"2019-02-01 19:57:39.0330","2019-02-01 20:09:10.2640",67,"MIT at Mass Ave / Amherst St",42.3581,-71.093198,225,"Cambridge Dept. of Public Works -147 Hampshire St.",42.37119727759414,-71.09759867191315,3840,"Subscriber",1980,1
225,"2019-02-01 19:58:55.6340","2019-02-01 20:02:41.5760",178,"MIT Pacific St at Purrington St",42.35957320109044,-71.10129475593567,68,"Central Square at Mass Ave / Essex St",42.36507,-71.1031,3749,"Subscriber",1989,1
1208,"2019-02-01 19:58:53.7910","2019-02-01 20:19:02.5770",282,"Stony Brook T Stop",42.316966,-71.104374,332,"Harvard Ave at Brainerd Rd",42.34953016890375,-71.13022770741735,3081,"Customer",1969,0
2297,"2019-02-01 19:59:19.4060","2019-02-01 20:37:37.0160",36,"Copley Square - Dartmouth St at Boylston St",42.34993463611888,-71.07738554477692,54,"Tremont St at West St",42.354979,-71.063348,4479,"Subscriber",1992,1
185,"2019-02-01 19:59:36.4880","2019-02-01 20:02:41.8360",12,"Ruggles T Stop - Columbus Ave at Melnea Cass Blvd",42.33624444796878,-71.08798563480377,364,"Tremont St at Northampton St",42.33889559644165,-71.08149975611013,3377,"Subscriber",1984,1
668,"2019-02-01 19:59:52.8790","2019-02-01 20:11:01.4740",21,"Prudential Center - Belvedere St",42.34652003998412,-71.08065776545118,68,"Central Square at Mass Ave / Essex St",42.36507,-71.1031,3000,"Subscriber",1982,1
588,"2019-02-01 20:01:09.4180","2019-02-01 20:10:57.7990",58,"Mugar Way at Beacon St",42.355536284897084,-71.07286870479584,39,"Washington St at Rutland St",42.338514601785995,-71.07404083013535,3329,"Subscriber",1983,1
423,"2019-02-01 20:02:23.2300","2019-02-01 20:09:26.6730",14,"HMS/HSPH - Avenue Louis Pasteur at Longwood Ave",42.3374174845973,-71.10286116600037,160,"Wentworth Institute of Technology - Huntington Ave at Vancouver St",42.33758601097239,-71.09627097845076,3160,"Subscriber",1990,2
411,"2019-02-01 20:02:53.5260","2019-02-01 20:09:45.2160",334,"Mass Ave at Hadley/Walden",42.39120971915856,-71.12260755160605,71,"Conway Park - Somerville Avenue",42.383405,-71.107593,4023,"Subscriber",1982,1
1011,"2019-02-01 20:08:04.8540","2019-02-01 20:24:56.6430",356,"Charlestown Navy Yard",42.374124549426526,-71.05481199938367,22,"South Station - 700 Atlantic Ave",42.352175,-71.055547,3011,"Subscriber",1994,1
462,"2019-02-01 20:08:41.0430","2019-02-01 20:16:23.3690",26,"Washington St at Waltham St",42.341522,-71.068922,59,"Chinatown Gate Plaza",42.351356,-71.059367,3853,"Subscriber",1994,2
572,"2019-02-01 20:08:55.5210","2019-02-01 20:18:28.2200",342,"Boylston St at Jersey St",42.344650628878306,-71.09732501226972,30,"Brigham Circle - Francis St at Huntington Ave",42.33462893055976,-71.10407917767589,4562,"Subscriber",1967,2
1103,"2019-02-01 20:09:54.5480","2019-02-01 20:28:17.6390",80,"MIT Stata Center at Vassar St / Main St",42.3621312344991,-71.09115600585936,116,"359 Broadway - Broadway at Fayette Street",42.370803,-71.104412,2973,"Subscriber",1997,1
272,"2019-02-01 20:10:14.5890","2019-02-01 20:14:47.2820",4,"Tremont St at E Berkeley St",42.345392,-71.069616,36,"Copley Square - Dartmouth St at Boylston St",42.34993463611888,-71.07738554477692,2376,"Subscriber",1993,1
704,"2019-02-01 20:11:15.3690","2019-02-01 20:22:59.9400",20,"Aquarium T Stop - 200 Atlantic Ave",42.35991176110118,-71.0514298081398,90,"Lechmere Station at Cambridge St / First St",42.370677,-71.076529,3764,"Subscriber",1991,2
731,"2019-02-01 20:11:39.8480","2019-02-01 20:23:51.8320",139,"Dana Park",42.361780439606044,-71.10809952020645,149,"175 N Harvard St",42.363796,-71.129164,4496,"Subscriber",1996,2
365,"2019-02-01 20:12:26.9950","2019-02-01 20:18:32.3900",16,"Back Bay T Stop - Dartmouth St at Stuart St",42.34807412317439,-71.07657015323639,364,"Tremont St at Northampton St",42.33889559644165,-71.08149975611013,2610,"Subscriber",1991,1
1294,"2019-02-01 20:12:36.8800","2019-02-01 20:34:11.7240",178,"MIT Pacific St at Purrington St",42.35957320109044,-71.10129475593567,222,"Troy Boston",42.343749,-71.062256,4094,"Subscriber",1993,2
587,"2019-02-01 20:13:18.9880","2019-02-01 20:23:06.4980",46,"Christian Science Plaza - Massachusetts Ave at Westland Ave",42.3436658245146,-71.08582377433777,342,"Boylston St at Jersey St",42.344650628878306,-71.09732501226972,4396,"Subscriber",1987,2
141,"2019-02-01 20:14:32.6940","2019-02-01 20:16:54.5210",222,"Troy Boston",42.343749,-71.062256,363,"Harrison Ave at Mullins Way",42.34521562115022,-71.0638403149278,2034,"Subscriber",1991,2
1216,"2019-02-01 20:14:38.1600","2019-02-01 20:34:54.9720",84,"CambridgeSide Galleria - CambridgeSide PL at Land Blvd",42.366981,-71.076472,78,"Union Square - Somerville",42.379595255143805,-71.09530799109052,3855,"Subscriber",1991,2
216,"2019-02-01 20:14:46.9920","2019-02-01 20:18:23.7750",91,"One Kendall Square at Hampshire St / Portland St",42.366277,-71.09169,189,"Kendall T",42.362427842912396,-71.08495473861694,3878,"Subscriber",1994,1
116,"2019-02-01 20:15:00.2000","2019-02-01 20:16:56.5220",372,"Boylston St at Exeter St",42.349589423682445,-71.0794677917329,352,"Ring Rd",42.348278385426255,-71.08044855314802,3902,"Subscriber",1960,1
920,"2019-02-01 20:15:38.7210","2019-02-01 20:30:59.3070",76,"Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St",42.366426,-71.105495,39,"Washington St at Rutland St",42.338514601785995,-71.07404083013535,3910,"Subscriber",1986,1
90,"2019-02-01 20:15:41.4700","2019-02-01 20:17:12.2120",68,"Central Square at Mass Ave / Essex St",42.36507,-71.1031,76,"Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St",42.366426,-71.105495,4515,"Subscriber",1990,1
1865,"2019-02-01 20:16:05.8630","2019-02-01 20:47:11.6610",84,"CambridgeSide Galleria - CambridgeSide PL at Land Blvd",42.366981,-71.076472,22,"South Station - 700 Atlantic Ave",42.352175,-71.055547,3475,"Subscriber",1975,1
465,"2019-02-01 20:16:15.7190","2019-02-01 20:24:01.3800",74,"Harvard Square at Mass Ave/ Dunster",42.373268,-71.118579,330,"30 Dane St",42.38100143038052,-71.10402522613185,3553,"Subscriber",1988,1
305,"2019-02-01 20:16:30.1150","2019-02-01 20:21:35.4110",43,"Rowes Wharf at Atlantic Ave",42.357143,-71.050699,22,"South Station - 700 Atlantic Ave",42.352175,-71.055547,4053,"Subscriber",1960,1
1399,"2019-02-01 20:17:08.2810","2019-02-01 20:40:27.5030",7,"Fan Pier",42.3533905070523,-71.04457139968872,364,"Tremont St at Northampton St",42.33889559644165,-71.08149975611013,2159,"Subscriber",1985,1
432,"2019-02-01 20:17:25.0580","2019-02-01 20:24:37.6520",178,"MIT Pacific St at Purrington St",42.35957320109044,-71.10129475593567,178,"MIT Pacific St at Purrington St",42.35957320109044,-71.10129475593567,3608,"Subscriber",1996,1
624,"2019-02-01 20:17:59.5280","2019-02-01 20:28:23.7630",372,"Boylston St at Exeter St",42.349589423682445,-71.0794677917329,67,"MIT at Mass Ave / Amherst St",42.3581,-71.093198,2177,"Subscriber",1999,1
552,"2019-02-01 20:20:43.0560","2019-02-01 20:29:55.9280",141,"Kendall Street",42.363560158429884,-71.08216792345047,116,"359 Broadway - Broadway at Fayette Street",42.370803,-71.104412,2872,"Subscriber",1993,1
354,"2019-02-01 20:21:33.1400","2019-02-01 20:27:28.0830",40,"Lewis Wharf at Atlantic Ave",42.363871,-71.050877,157,"Seaport Blvd at Sleeper St",42.35317809186252,-71.04817356923377,2510,"Subscriber",1990,2
311,"2019-02-01 20:22:11.8170","2019-02-01 20:27:23.5580",80,"MIT Stata Center at Vassar St / Main St",42.3621312344991,-71.09115600585936,178,"MIT Pacific St at Purrington St",42.35957320109044,-71.10129475593567,4121,"Subscriber",1990,2
207,"2019-02-01 20:22:29.3620","2019-02-01 20:25:56.3840",151,"Surface Rd at India St",42.358155,-71.052163,22,"South Station - 700 Atlantic Ave",42.352175,-71.055547,2837,"Subscriber",1963,1
731,"2019-02-01 20:24:10.1670","2019-02-01 20:36:21.2590",80,"MIT Stata Center at Vassar St / Main St",42.3621312344991,-71.09115600585936,377,"Perry Park",42.37927324600841,-71.10341902831351,3225,"Subscriber",1993,1
789,"2019-02-01 20:24:56.3070","2019-02-01 20:38:05.9510",41,"Packard's Corner - Commonwealth Ave at Brighton Ave",42.352261,-71.123831,338,"Commonwealth Ave at Kelton St",42.348358628170445,-71.13997217276847,3805,"Subscriber",1993,2
284,"2019-02-01 20:25:04.4080","2019-02-01 20:29:49.1770",36,"Copley Square - Dartmouth St at Boylston St",42.34993463611888,-71.07738554477692,54,"Tremont St at West St",42.354979,-71.063348,2764,"Subscriber",1991,1
489,"2019-02-01 20:26:11.0260","2019-02-01 20:34:20.6270",29,"Innovation Lab - 125 Western Ave at Batten Way",42.363732,-71.124565,68,"Central Square at Mass Ave / Essex St",42.36507,-71.1031,2945,"Subscriber",1992,1
257,"2019-02-01 20:28:13.3750","2019-02-01 20:32:31.3730",185,"Third at Binney",42.36544486137399,-71.08277142047882,84,"CambridgeSide Galleria - CambridgeSide PL at Land Blvd",42.366981,-71.076472,3968,"Subscriber",1996,1
783,"2019-02-01 20:28:21.8940","2019-02-01 20:41:25.5580",185,"Third at Binney",42.36544486137399,-71.08277142047882,335,"Harvard St at Greene-Rose Heritage Park",42.36599432867437,-71.09522221614498,3175,"Subscriber",1991,1
655,"2019-02-01 20:30:20.6710","2019-02-01 20:41:15.6720",67,"MIT at Mass Ave / Amherst St",42.3581,-71.093198,105,"Lower Cambridgeport at Magazine St / Riverside Rd",42.357218503176526,-71.1138716340065,2987,"Subscriber",1990,1
859,"2019-02-01 20:31:22.7930","2019-02-01 20:45:42.0780",318,"Ames St at Broadway",42.3636929,-71.0875672,20,"Aquarium T Stop - 200 Atlantic Ave",42.35991176110118,-71.0514298081398,676,"Subscriber",1979,1
152,"2019-02-01 20:32:55.5810","2019-02-01 20:35:27.7710",363,"Harrison Ave at Mullins Way",42.34521562115022,-71.0638403149278,365,"Harrison Ave at Bennet St",42.34942609892521,-71.06209959843909,3938,"Subscriber",1992,1
349,"2019-02-01 20:33:43.1710","2019-02-01 20:39:32.7580",80,"MIT Stata Center at Vassar St / Main St",42.3621312344991,-71.09115600585936,91,"One Kendall Square at Hampshire St / Portland St",42.366277,-71.09169,1955,"Subscriber",1994,1
1284,"2019-02-01 20:34:40.3370","2019-02-01 20:56:04.6080",12,"Ruggles T Stop - Columbus Ave at Melnea Cass Blvd",42.33624444796878,-71.08798563480377,90,"Lechmere Station at Cambridge St / First St",42.370677,-71.076529,3067,"Subscriber",1993,1
1106,"2019-02-01 20:36:59.4160","2019-02-01 20:55:25.9200",70,"Harvard Kennedy School at Bennett St / Eliot St",42.3722168027866,-71.12188071012497,371,"700 Huron Ave",42.380788172914286,-71.15412890911102,2573,"Subscriber",1989,2
734,"2019-02-01 20:37:58.1000","2019-02-01 20:50:12.7300",330,"30 Dane St",42.38100143038052,-71.10402522613185,75,"Lafayette Square at Mass Ave / Main St / Columbia St",42.36346469304347,-71.10057324171066,2385,"Subscriber",1993,1
1162,"2019-02-01 20:39:04.1340","2019-02-01 20:58:26.5850",139,"Dana Park",42.361780439606044,-71.10809952020645,77,"Somerville City Hall",42.386844,-71.09812,3716,"Customer",1969,0
1163,"2019-02-01 20:39:59.5980","2019-02-01 20:59:23.4120",352,"Ring Rd",42.348278385426255,-71.08044855314802,94,"Main St at Austin St",42.375603,-71.064608,4155,"Subscriber",1991,1
251,"2019-02-01 20:40:59.6970","2019-02-01 20:45:11.2170",26,"Washington St at Waltham St",42.341522,-71.068922,25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,3917,"Subscriber",1990,1
869,"2019-02-01 20:41:24.3320","2019-02-01 20:55:53.3380",68,"Central Square at Mass Ave / Essex St",42.36507,-71.1031,149,"175 N Harvard St",42.363796,-71.129164,3609,"Subscriber",1973,1
668,"2019-02-01 20:41:55.3410","2019-02-01 20:53:03.4540",67,"MIT at Mass Ave / Amherst St",42.3581,-71.093198,221,"Verizon Innovation Hub 10 Ware Street",42.37250864997261,-71.11305356025696,4467,"Subscriber",1990,1
843,"2019-02-01 20:43:35.0360","2019-02-01 20:57:38.5310",84,"CambridgeSide Galleria - CambridgeSide PL at Land Blvd",42.366981,-71.076472,78,"Union Square - Somerville",42.379595255143805,-71.09530799109052,3615,"Subscriber",1994,1
140,"2019-02-01 20:44:51.3170","2019-02-01 20:47:11.8270",218,"Watermark Seaport - Boston Wharf Rd at Seaport Blvd",42.351586001198456,-71.04569256305693,7,"Fan Pier",42.3533905070523,-71.04457139968872,2647,"Subscriber",1954,1
1166,"2019-02-01 20:46:22.7930","2019-02-01 21:05:49.2980",46,"Christian Science Plaza - Massachusetts Ave at Westland Ave",42.3436658245146,-71.08582377433777,26,"Washington St at Waltham St",42.341522,-71.068922,3752,"Subscriber",1978,2
98,"2019-02-01 20:50:38.8630","2019-02-01 20:52:17.1970",179,"MIT Vassar St",42.355601213279265,-71.10394477844238,179,"MIT Vassar St",42.355601213279265,-71.10394477844238,4357,"Subscriber",1998,2
277,"2019-02-01 20:52:17.0990","2019-02-01 20:56:54.6670",80,"MIT Stata Center at Vassar St / Main St",42.3621312344991,-71.09115600585936,178,"MIT Pacific St at Purrington St",42.35957320109044,-71.10129475593567,1586,"Subscriber",1995,1
499,"2019-02-01 20:54:06.4430","2019-02-01 21:02:25.8670",179,"MIT Vassar St",42.355601213279265,-71.10394477844238,178,"MIT Pacific St at Purrington St",42.35957320109044,-71.10129475593567,2835,"Subscriber",1998,2
146,"2019-02-01 20:54:32.9190","2019-02-01 20:56:59.0860",39,"Washington St at Rutland St",42.338514601785995,-71.07404083013535,26,"Washington St at Waltham St",42.341522,-71.068922,2603,"Subscriber",1993,1
